,1,image_path,spotify_track_url,track_name,artist,spotify_artist_url,album_name,spotify_album_url,2,song_length
149,140,https://i.scdn.co/image/ab67616d00004851c63be04ae902b1da7a54d247,https://open.spotify.com/track/0pYacDCZuRhcrwGUA5nTBe,eight(Prod.&Feat. SUGA of BTS),IU,https://open.spotify.com/artist/3HqSLMAZ3g3d5poNaI7GOU,eight,https://open.spotify.com/album/5vJNAlQeTf9lsulO1YlmSt,"Feb 17, 2024",2:47
150,141,https://i.scdn.co/image/ab67616d000048514ed058b71650a6ca2c04adff,https://open.spotify.com/track/5nCwjUUsmBuNZKn9Xu10Os,Celebrity,IU,https://open.spotify.com/artist/3HqSLMAZ3g3d5poNaI7GOU,IU 5th Album 'LILAC',https://open.spotify.com/album/01dPJcwyht77brL4JQiR8R,"Feb 17, 2024",3:15
151,142,https://i.scdn.co/image/ab67616d00004851a1d785640d9421ec17ea8fe6,https://open.spotify.com/track/4as4XEOR03oGm1STUKl6pa,BBIBBI,IU,https://open.spotify.com/artist/3HqSLMAZ3g3d5poNaI7GOU,BBIBBI,https://open.spotify.com/album/4ghBzVOTFoeKPPmyNKjVtI,"Feb 17, 2024",3:14
152,143,https://i.scdn.co/image/ab67616d00004851b658276cd9884ef6fae69033,https://open.spotify.com/track/4Dr2hJ3EnVh2Aaot6fRwDO,Blueming,IU,https://open.spotify.com/artist/3HqSLMAZ3g3d5poNaI7GOU,Love poem,https://open.spotify.com/album/2xEH7SRzJq7LgA0fCtTlxH,"Feb 17, 2024",3:37
153,144,https://i.scdn.co/image/ab67616d00004851cc6f76f75551af499b5cd0cb,https://open.spotify.com/track/3LCwQoTrdQgHsGJE5gGVqx,Step Back,GOT the beat,https://open.spotify.com/artist/6uNxlIP5lzPFf0BHuELOuX,Step Back,https://open.spotify.com/album/3gwL04bGAX4Kc2D5Wd7NMk,"Feb 17, 2024",3:48
154,145,https://i.scdn.co/image/ab67616d00004851c06f0e8b33ac2d246158253e,https://open.spotify.com/track/3y7ByLZ05tluscOTRgEJ9Y,Palette (feat. G-DRAGON),IU,https://open.spotify.com/artist/3HqSLMAZ3g3d5poNaI7GOU,Palette,https://open.spotify.com/album/5V8n6fqyAPxvFTibPhQVcp,"Feb 17, 2024",3:37
155,146,https://i.scdn.co/image/ab67616d00004851ca3d2178304211a0026eb455,https://open.spotify.com/track/6sOBI67H8F3S1cNS6CM5p7,Get It,PRISTIN V,https://open.spotify.com/artist/4zTNiArZgV1SKWATSFshVI,Like a V,https://open.spotify.com/album/7GA4JytyS3i6LL2NARWSqf,"Sep 25, 2023",3:27
156,147,https://i.scdn.co/image/ab67616d0000485148a03c11c71a265006e1b9e3,https://open.spotify.com/track/0CnpSTdL9l5vQM4YnzXtyo,Panorama,IZ*ONE,https://open.spotify.com/artist/5r1tUTxVSgvBHnoDuDODPH,One-reeler / Act IV,https://open.spotify.com/album/3gfl9D7cMW3K87YiMbqsWK,"Feb 17, 2024",3:42
157,148,https://i.scdn.co/image/ab67616d00004851a435b6276480ed558eece0fd,https://open.spotify.com/track/4zCIxSnVWpGNghERX4uWZF,SMILEY(Feat. BIBI),YENA,https://open.spotify.com/artist/49muoiIu4uea4PO8vueUNN,ˣ‿ˣ (SMiLEY),https://open.spotify.com/album/7qldKtsOWklzmwgll5NjCw,"Feb 17, 2024",2:53
158,149,https://i.scdn.co/image/ab67616d00004851b3be3b970fc89a02f301c9da,https://open.spotify.com/track/2GyZkPeiJXXBqYY1ddtsjk,Dreams Come True,aespa,https://open.spotify.com/artist/6YVMFz59CuY7ngCxTxjpxE,Girls - The 2nd Mini Album,https://open.spotify.com/album/4w1dbvUy1crv0knXQvcSeY,"Feb 17, 2024",3:24
159,150,https://i.scdn.co/image/ab67616d00004851b64001fa6292caefc7605550,https://open.spotify.com/track/5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,Red Velvet,https://open.spotify.com/artist/1z4g3DjTBBZKhvAroFlhOM,The Perfect Red Velvet - The 2nd Album Repackage,https://open.spotify.com/album/0OkJThJls8FO1lutMzMDJ0,"Feb 17, 2024",3:30
160,151,https://i.scdn.co/image/ab67616d0000485166ff63bc084fb412aa2dddd3,https://open.spotify.com/track/3cGp1jXxLReLKz7QgVbWZR,Hello,JOY,https://open.spotify.com/artist/0sYpJ0nCC8AlDrZFeAA7ub,Hello - Special Album,https://open.spotify.com/album/37mRfTDwQzVbHihypYY8oE,"Feb 17, 2024",3:38
161,152,https://i.scdn.co/image/ab67616d00004851350ecac91d0f0af55788c648,https://open.spotify.com/track/5VXSt0cvi5wtJTox0wKI4x,DUMB DUMB,JEON SOMI,https://open.spotify.com/artist/7zYj9S9SdIunYCfSm7vzAR,XOXO,https://open.spotify.com/album/63pvOn2B5pUUcUKUwIEg9m,"Feb 17, 2024",2:27
162,153,https://i.scdn.co/image/ab67616d00004851b3be3b970fc89a02f301c9da,https://open.spotify.com/track/2WTHLEVjfefbGoW7F3dXIg,Girls,aespa,https://open.spotify.com/artist/6YVMFz59CuY7ngCxTxjpxE,Girls - The 2nd Mini Album,https://open.spotify.com/album/4w1dbvUy1crv0knXQvcSeY,"Feb 17, 2024",4:00
163,154,https://i.scdn.co/image/ab67616d00004851a1c07b020417770f3385448f,https://open.spotify.com/track/46WaBBaEHzgbN88Ew0nh50,MAGO,GFRIEND,https://open.spotify.com/artist/0qlWcS66ohOIi0M8JZwPft,回:Walpurgis Night,https://open.spotify.com/album/6keRNtq7CnhNrD2EIKOA6h,"Feb 17, 2024",3:19
164,155,https://i.scdn.co/image/ab67616d0000485118a15ed7d84a6c773126b12b,https://open.spotify.com/track/52CBUrIdyf8tbZaUY9iawE,After School,Weeekly,https://open.spotify.com/artist/73B9bjqS2Z5KLXNGqXf64m,We play,https://open.spotify.com/album/4kU6DFVgZKoDYQPZk1OZp9,"Feb 17, 2024",3:25
165,156,https://i.scdn.co/image/ab67616d00004851ebbb6b66adf9f2392bb86733,https://open.spotify.com/track/4kSDi21MeOoSvpZs6MveI9,Teddy Bear,STAYC,https://open.spotify.com/artist/01XYiBYaoMJcNhPokrg0l0,Teddy Bear,https://open.spotify.com/album/325MEzmbNCQvjsP3oaJh4x,"Sep 25, 2023",3:09
166,157,https://i.scdn.co/image/ab67616d0000485129134ca1a4c424b7d98cb0af,https://open.spotify.com/track/3ejAkJLWQSEJDqDXxK3efB,DUN DUN,EVERGLOW,https://open.spotify.com/artist/3ZZzT0naD25RhY2uZvIKkJ,reminiscence,https://open.spotify.com/album/0zH0C0fkzAjhSnGKLOuxwX,"Sep 25, 2023",3:12
167,158,https://i.scdn.co/image/ab67616d0000485122bef8193951d5d9fb399638,https://open.spotify.com/track/7EtNbIeSYjE4PeitHqEHhs,MOVE (T5),TREASURE,https://open.spotify.com/artist/3KonOYiLsU53m4yT7gNotP,MOVE (T5),https://open.spotify.com/album/3KDNE3XSLZWqHo1OVq55Ge,"Sep 25, 2023",3:28
168,317,https://i.scdn.co/image/ab67616d00004851ba3b411b9f431088dcf113b3,https://open.spotify.com/track/0ZsEQfX9EtqFMXzmnEK0AL,Lullaby,GOT7,https://open.spotify.com/artist/6nfDaffa50mKtEOwR8g4df,Present : YOU,https://open.spotify.com/album/2Kkte1APGRFuPLmjRUgu4i,"Feb 17, 2024",3:37
169,318,https://i.scdn.co/image/ab67616d00004851ad0884327d71a38da253394b,https://open.spotify.com/track/4qSmg9wB3Ju6S3SiETOlXU,Never Ever,GOT7,https://open.spotify.com/artist/6nfDaffa50mKtEOwR8g4df,FLIGHT LOG : ARRIVAL,https://open.spotify.com/album/35c38TkgFG0AIh3P9ARrzZ,"Feb 17, 2024",3:14
170,319,https://i.scdn.co/image/ab67616d00004851e099e697d0068b652fe6814e,https://open.spotify.com/track/7nkp1uuSbKkoxMvEs8cSw0,Shine,PENTAGON,https://open.spotify.com/artist/1wKpMkucynaTfG8lyPprYV,Positive,https://open.spotify.com/album/1ZRmLzZWvOkSqWePzFeekO,"Feb 17, 2024",3:18
171,320,https://i.scdn.co/image/ab67616d00004851c033414521bcffaa8ac1d34a,https://open.spotify.com/track/1ErzpdoKhpzZJdFf44hSUu,Dejavu,NU'EST W,https://open.spotify.com/artist/0gdWU9IX6LIiuPvXh95pas,"WHO, YOU",https://open.spotify.com/album/0qjdwvgWmC1oPc5ebi87im,"Feb 17, 2024",3:19
172,321,https://i.scdn.co/image/ab67616d000048512b96165a69f7989c7d012072,https://open.spotify.com/track/60oyvXjv0nwZnRrwZvZqUm,FACE,NU'EST,https://open.spotify.com/artist/1iQfn1B8V25iQoolQakyAZ,"NU'EST The First Album ""Re:BIRTH""",https://open.spotify.com/album/0LwhNIhiEE3D0memGvBLfl,"Feb 17, 2024",3:40
173,322,https://i.scdn.co/image/ab67616d00004851fc4772c90403650d9e5b30f0,https://open.spotify.com/track/2JcQ5i13wsNdyyXs8Sqab0,Chained Up,VIXX,https://open.spotify.com/artist/5BkB3rXc0qIdUtuEnhbK0A,Chained Up,https://open.spotify.com/album/1vpUDg93CEHBs0snI8TVm0,"Feb 17, 2024",3:12
174,323,https://i.scdn.co/image/ab67616d00004851f436e8173dbafb4da5643a62,https://open.spotify.com/track/7xMBlV5OBTiHlUraGaHGqs,Shall We Dance,Block B,https://open.spotify.com/artist/4RnezwRV7VBJUCI1S0AE5u,Re:MONTAGE,https://open.spotify.com/album/1iYRYCKYO7AkQetL2ukNJp,"Feb 17, 2024",3:00
175,324,https://i.scdn.co/image/ab67616d00004851c87c62afc2cbb281b3fea1a6,https://open.spotify.com/track/4fZYGHiRcKxwVSnF498uaE,닐리리맘보,Block B,https://open.spotify.com/artist/4RnezwRV7VBJUCI1S0AE5u,BLOCKBUSTER,https://open.spotify.com/album/5humkj69QwOd1wBwmmMZq6,"Feb 17, 2024",3:27
176,325,https://i.scdn.co/image/ab67616d000048516c0f760b59cfe3650f6b83b3,https://open.spotify.com/track/7gi78So1cUdeqgJKb8Y7oM,Rainism,Rain,https://open.spotify.com/artist/5L4EafeXwZ0stGuPtGr5Tz,RAINISM,https://open.spotify.com/album/7eYQ6ViPr01bZChH9cz7Fm,"Feb 17, 2024",3:37
177,326,https://i.scdn.co/image/ab67616d000048510a403822cfe42aacc9610ed0,https://open.spotify.com/track/40SeJqkDwPJp9tcVWMEgMB,Bad Man,Rain,https://open.spotify.com/artist/5L4EafeXwZ0stGuPtGr5Tz,N001,https://open.spotify.com/album/6uHdPehfuo9Es9tWGatg8c,"Feb 17, 2024",3:37
178,327,https://i.scdn.co/image/ab67616d00004851f87449413dbc4878f9a96ebe,https://open.spotify.com/track/7C7BgAc0fEcNzQZqTc6eQL,When We Disco,J.Y. Park,https://open.spotify.com/artist/1TTx0YcbKUtJIZY1HEnh9B,When We Disco,https://open.spotify.com/album/3cftLnzB9VeNPp5LRWqHNo,"Feb 17, 2024",3:44
179,328,https://i.scdn.co/image/ab67616d00004851cafcb991b41bb72caaf43556,https://open.spotify.com/track/7lw0RJ7aVbDbOHpehQCl7j,Who′s your mama？,J.Y. Park,https://open.spotify.com/artist/1TTx0YcbKUtJIZY1HEnh9B,24/34,https://open.spotify.com/album/2PPkCnGcMSzFRBdksxgVNw,"Feb 17, 2024",3:41
180,329,https://i.scdn.co/image/ab67616d000048511a21da4c2f704f3cb9527781,https://open.spotify.com/track/7dELSsVFXTj3aIe0OIKGw8,Groove Back,J.Y. Park,https://open.spotify.com/artist/1TTx0YcbKUtJIZY1HEnh9B,Groove Missing,https://open.spotify.com/album/2QjX22VyNZxSaKpv691QM1,"Feb 17, 2024",3:32
181,330,https://i.scdn.co/image/ab67616d000048519cdee3390305b959ac0f82b2,https://open.spotify.com/track/4vf2BXFpNqFIVwJoxJjQPb,Don’t Leave Me,J.Y. Park,https://open.spotify.com/artist/1TTx0YcbKUtJIZY1HEnh9B,Blue City,https://open.spotify.com/album/3KqFtRz1awhC3HwTmMKVls,"Feb 17, 2024",4:17
182,331,https://i.scdn.co/image/ab67616d0000485152d757d30e9487abd2efa46b,https://open.spotify.com/track/2r5505nza3oqcjWVlOEb77,My House,2PM,https://open.spotify.com/artist/5iRPbkcPmqAFFwDUj6ywVS,No.5,https://open.spotify.com/album/0Y8XNwnhsVr2xkUV0T0gd6,"Feb 17, 2024",3:07
183,332,https://i.scdn.co/image/ab67616d000048512ff3cf578383416da352bc27,https://open.spotify.com/track/5RENkTP0he793Basw1Stto,Hands Up,2PM,https://open.spotify.com/artist/5iRPbkcPmqAFFwDUj6ywVS,Hands Up,https://open.spotify.com/album/1PPU2sGpyQVivVTBLyrjJx,"Feb 17, 2024",3:18
184,333,https://i.scdn.co/image/ab67616d00004851fc2ba557d9545e6932f6459d,https://open.spotify.com/track/1vt78A1ZPaMsAaJyyRRep6,Again & Again,2PM,https://open.spotify.com/artist/5iRPbkcPmqAFFwDUj6ywVS,1:59PM,https://open.spotify.com/album/3FlMNN4eJ1mGpw2EJqBHpG,"Feb 17, 2024",4:04
185,334,https://i.scdn.co/image/ab67616d0000485178551e802bd7b81d7af67dfb,https://open.spotify.com/track/2A3ShNautqXezP1lFDePwa,Give Love,AKMU,https://open.spotify.com/artist/6OwKE9Ez6ALxpTaKcT5ayv,PLAY,https://open.spotify.com/album/1eu07xRE0vQfN5et0Y3DAy,"Feb 17, 2024",2:56
186,335,https://i.scdn.co/image/ab67616d0000485137ff46852249bdfc938beefa,https://open.spotify.com/track/5dntGTbUtmUO239wQ0k3yM,Mmmh,KAI,https://open.spotify.com/artist/6iVo62B0bdTknRcrktCmak,KAI - The 1st Mini Album,https://open.spotify.com/album/6xpxMAUhk8hiDTa5zT7F86,"Feb 17, 2024",3:12
187,336,https://i.scdn.co/image/ab67616d00004851f0c1d3c167b32190fa42521d,https://open.spotify.com/track/29WxJqIfDRMo9isV07kbJP,PARANOIA,HEARTSTEEL,https://open.spotify.com/artist/4lY2DXvRv9RPeFcUtn6PUh,PARANOIA,https://open.spotify.com/album/1RPJNNRo1WUciegpWfioAc,"Feb 17, 2024",3:18
188,337,https://i.scdn.co/image/ab67616d00004851a280844e6f3397b0632ff64f,https://open.spotify.com/track/6kKC35sKUh2FUx4M0qAL44,Candy,BAEKHYUN,https://open.spotify.com/artist/4ufh0WuMZh6y4Dmdnklvdl,Delight - The 2nd Mini Album,https://open.spotify.com/album/75sPv82oaDKYjtuuS4l3Vc,"Feb 17, 2024",3:47
189,338,https://i.scdn.co/image/ab67616d00004851929034b19ab65bd9ae018c87,https://open.spotify.com/track/20bWnhRylVPnTpfsuIzorG,Hey Mama!,EXO-CBX,https://open.spotify.com/artist/3Lz3vEN23Fw0hIelrYEzUD,Hey Mama!– The 1st Mini Album,https://open.spotify.com/album/7qXTHawuBsARg5NdkZM5cU,"Feb 17, 2024",3:19
190,339,https://i.scdn.co/image/ab67616d00004851724a0cb04dbc89d9dd6ee06d,https://open.spotify.com/track/1ADlTU9mFc3oDdD9Vla2Yw,Tiger Inside,SuperM,https://open.spotify.com/artist/5BHFSMEjfLVx1JwRWjAOsE,Super One -The 1st Album,https://open.spotify.com/album/10fdwvVIpa0raPkZUTILAt,"Feb 17, 2024",3:29
191,340,https://i.scdn.co/image/ab67616d00004851583c60000e8abc8283853e10,https://open.spotify.com/track/5WrEilrRI5cIW0DxMvQYPZ,Jopping,SuperM,https://open.spotify.com/artist/5BHFSMEjfLVx1JwRWjAOsE,SuperM - The 1st Mini Album,https://open.spotify.com/album/1C1qYeSC9RdgbrKXpZCTSJ,"Feb 17, 2024",4:11
192,341,https://i.scdn.co/image/ab67616d000048514b766593db7dbd908a97cea7,https://open.spotify.com/track/2e3cJdJ8xWwydl8JIYlCqB,Love Talk - English Version,WayV,https://open.spotify.com/artist/1qBsABYUrxg9afpMtyoFKz,Love Talk (English Version),https://open.spotify.com/album/60A7gFYvWmaDULmxUWSjyS,"Feb 17, 2024",3:52
193,342,https://i.scdn.co/image/ab67616d00004851a359467cf1e245c2cdf5dad5,https://open.spotify.com/track/65pVi11JqwSZqUuYAqLP36,Movie Star,CIX,https://open.spotify.com/artist/1lHfzEkKmmvdVDDDLKkcsd,"HELLO Chapter 1: Hello, Stranger",https://open.spotify.com/album/73Jw9dKwFV1kF62JFUls3V,"Feb 17, 2024",3:30
194,343,https://i.scdn.co/image/ab67616d00004851de3c5e3e055a3e6d3220761f,https://open.spotify.com/track/1mtsdtVKvczRequWUg518e,libidO,OnlyOneOf,https://open.spotify.com/artist/0iQGSzpJ0G0lsugv8jsJHd,"Instinct, Pt. 1",https://open.spotify.com/album/6tcwy9Ggz7r7HaQTQY2ZDa,"Feb 17, 2024",3:14
195,344,https://i.scdn.co/image/ab67616d000048519b98537c1beb38440a631c39,https://open.spotify.com/track/2mqN6WJawRJzT2X9T5bdYV,sorry,The Rose,https://open.spotify.com/artist/5na1LmEmK2VzNLje9snJYW,Void,https://open.spotify.com/album/6kdRAzt9oU3X9eUdeTB0Yk,"Feb 17, 2024",3:35
196,345,https://i.scdn.co/image/ab67616d00004851a0df2d59f0ae9426cba3eb36,https://open.spotify.com/track/56Yxkm62GtEpnPyG7TvwLY,LOCO,ITZY,https://open.spotify.com/artist/2KC9Qb60EaY0kW4eH68vr3,CRAZY IN LOVE,https://open.spotify.com/album/4U7rGOkJgtxs27H9L93Xli,"Feb 17, 2024",3:11
197,346,https://i.scdn.co/image/ab67616d000048512f74587e89fe803fa61d748e,https://open.spotify.com/track/1ehags7lQMM1qX94VJkoaf,Not Shy,ITZY,https://open.spotify.com/artist/2KC9Qb60EaY0kW4eH68vr3,Not Shy,https://open.spotify.com/album/5NN55LKbjzX16a7Uf8u7Os,"Feb 17, 2024",2:57
198,347,https://i.scdn.co/image/ab67616d0000485189a8fc641c956dc899c0b168,https://open.spotify.com/track/38rUIlTX93Aoif3WcY1wv6,DALLA DALLA,ITZY,https://open.spotify.com/artist/2KC9Qb60EaY0kW4eH68vr3,IT'z Different,https://open.spotify.com/album/7Mxbav9clZ3AVDKThwwgXS,"Feb 17, 2024",3:19
199,348,https://i.scdn.co/image/ab67616d000048511260c9a4d42b2615c9f67bb0,https://open.spotify.com/track/2vdkN2NSQ5mxqNGg7sJUxs,ICY,ITZY,https://open.spotify.com/artist/2KC9Qb60EaY0kW4eH68vr3,IT'z ICY,https://open.spotify.com/album/5Xb03XAF2LoaMqbM38H9eB,"Feb 17, 2024",3:11
200,349,https://i.scdn.co/image/ab67616d0000485171a70331062453ece06f8b79,https://open.spotify.com/track/64iDjAuWDogVhuoWhKklF9,Dumb Dumb,Red Velvet,https://open.spotify.com/artist/1z4g3DjTBBZKhvAroFlhOM,The Red - The 1st Album,https://open.spotify.com/album/6YL9J0E6PGtYzkhyMxnmXd,"Feb 17, 2024",3:22
201,350,https://i.scdn.co/image/ab67616d00004851d1961ecb307c9e05ec8f7e82,https://open.spotify.com/track/308Ir17KlNdlrbVLHWhlLe,The Feels,TWICE,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,Formula of Love: O+T=<3,https://open.spotify.com/album/5052Ip89wdW8EGdpjEpNeq,"Feb 17, 2024",3:18
202,351,https://i.scdn.co/image/ab67616d0000485140d7efd2594a2b6bda60ea18,https://open.spotify.com/track/3zhbXKFjUDw40pTYyCgt1Y,What is Love,TWICE,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,Summer Nights,https://open.spotify.com/album/2GKTroaa4ysyhEdvzpvUoM,"Feb 17, 2024",3:28
203,352,https://i.scdn.co/image/ab67616d00004851c3040848e6ef0e132c5c8340,https://open.spotify.com/track/0RDqNCRBGrSegk16Avfzuq,Talk that Talk,TWICE,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,BETWEEN 1&2,https://open.spotify.com/album/3NZ94nQbqimcu2i71qhc4f,"Feb 17, 2024",2:57
204,353,https://i.scdn.co/image/ab67616d000048516570fd05bcff5edcb16e617d,https://open.spotify.com/track/37ZtpRBkHcaq6hHy0X98zn,I CAN'T STOP ME,TWICE,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,Eyes Wide Open,https://open.spotify.com/album/33jypnU7WULxPaVrjj4RXH,"Feb 17, 2024",3:25
205,354,https://i.scdn.co/image/ab67616d0000485149b81808fcdaeeb55bef59d1,https://open.spotify.com/track/3Hz3tTQwOdM6XkA0ALB2G9,Feel Special,TWICE,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,Feel Special,https://open.spotify.com/album/3NQBPabmRm3LzVcmtkTLfo,"Feb 17, 2024",3:26
206,355,https://i.scdn.co/image/ab67616d000048518ae9084b7cfa8281932d9cb9,https://open.spotify.com/track/2xtP8RNbo2BEMzLX7tK7aq,CRY FOR ME,TWICE,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,CRY FOR ME,https://open.spotify.com/album/2aRAPmBCEdo9pWimsI5l87,"Feb 17, 2024",3:24
207,356,https://i.scdn.co/image/ab67616d00004851feede28e85bb57807a272a2b,https://open.spotify.com/track/0BTaaKT4RMbs5M73tOHX5Y,Alcohol-Free,TWICE,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,Taste of Love,https://open.spotify.com/album/00vb6sViDbJLmLLchfbRh4,"Feb 17, 2024",3:30
208,357,https://i.scdn.co/image/ab67616d0000485124869424ae632466b839a8a8,https://open.spotify.com/track/3omvXShuRPM3zbDpWYqf5g,MORE & MORE,TWICE,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,MORE & MORE,https://open.spotify.com/album/5KsduuDNWzt65TaHzmtciv,"Feb 17, 2024",3:19
209,358,https://i.scdn.co/image/ab67616d000048516034eda385497f614778f457,https://open.spotify.com/track/0IEVKWduAaMcZepZQVr80T,Likey,TWICE,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,Twicetagram,https://open.spotify.com/album/3hJXmK5gWN9P6jtZL0Lr2y,"Feb 17, 2024",3:27
210,359,https://i.scdn.co/image/ab67616d0000485140d7efd2594a2b6bda60ea18,https://open.spotify.com/track/4DYIDSMIB5y2UmZFv9fxeX,Dance The Night Away,TWICE,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,Summer Nights,https://open.spotify.com/album/2GKTroaa4ysyhEdvzpvUoM,"Feb 17, 2024",3:00
211,360,https://i.scdn.co/image/ab67616d00004851140ba24506e300382e08e6ec,https://open.spotify.com/track/26OVhEqFDQH0Ij77QtmGP9,YES or YES,TWICE,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,YES or YES,https://open.spotify.com/album/25VunQEW0x2W6ALND2Mh4g,"Feb 17, 2024",3:57
212,361,https://i.scdn.co/image/ab67616d00004851ce17f432c79c5e45ce88688f,https://open.spotify.com/track/3c0CJ0DBgsGZ7I79lyx02Z,Like Ooh-Ahh,TWICE,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,The Story Begins,https://open.spotify.com/album/72WWZVAx6GtSbEeGESwDLo,"Feb 17, 2024",3:35
213,362,https://i.scdn.co/image/ab67616d00004851f0d00e054e9a9cb2e86cdf72,https://open.spotify.com/track/52FCAZn0YEkZfF0BtiAUMW,Heart Shaker,TWICE,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,Merry & Happy,https://open.spotify.com/album/0R7pj4tnmcoUulrZGPo6nw,"Feb 17, 2024",3:06
214,363,https://i.scdn.co/image/ab67616d00004851836dfeeabc0e33ace0227d47,https://open.spotify.com/track/3HWOknOVmd44e1jg4g0Sga,Knock Knock,TWICE,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,Twicecoaster: Lane 2,https://open.spotify.com/album/2Mw8oK3aJKmOa9YGWqpN2W,"Feb 17, 2024",3:15
215,364,https://i.scdn.co/image/ab67616d00004851ec10f247b100da1ce0d80b6d,https://open.spotify.com/track/46HNZY1i7O6jwTA7Slo2PI,My Universe,Coldplay,https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU,Music Of The Spheres,https://open.spotify.com/album/06mXfvDsRZNfnsGZvX2zpb,"Feb 17, 2024",3:46
216,365,https://i.scdn.co/image/ab67616d0000485135d2e0ed94a934f2cc46fa49,https://open.spotify.com/track/5Odq8ohlgIbQKMZivbWkEo,Left and Right (Feat. Jung Kook of BTS),Charlie Puth,https://open.spotify.com/artist/6VuMaDnrHyPL1p4EHjYLi7,CHARLIE,https://open.spotify.com/album/5Jk4Eg7pxYhDrWJCVVzmMt,"Feb 17, 2024",2:34
217,366,https://i.scdn.co/image/ab67616d000048518fbcf6544ff02a8959a81781,https://open.spotify.com/track/6m1TWFMeon7ai9XLOzdbiR,FAKE LOVE,BTS,https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX,Love Yourself 轉 'Tear',https://open.spotify.com/album/4NIqCxqP9o8Tp6tGLBqd8O,"Feb 17, 2024",4:02
218,367,https://i.scdn.co/image/ab67616d0000485117db30ce3f081d6818a8ad49,https://open.spotify.com/track/6jjYDGxVJsWS0a5wlVF5vS,Butter,BTS,https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX,Proof,https://open.spotify.com/album/6al2VdKbb6FIz9d7lU7WRB,"Feb 17, 2024",2:44
219,368,https://i.scdn.co/image/ab67616d0000485118d0ed4f969b376893f9a38f,https://open.spotify.com/track/4a9tbd947vo9K8Vti9JwcI,Boy With Luv (feat. Halsey),BTS,https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX,MAP OF THE SOUL : PERSONA,https://open.spotify.com/album/2KqlAl1Kl5fZvbFgJ0qFB6,"Feb 17, 2024",3:49
220,369,https://i.scdn.co/image/ab67616d00004851c07d5d2fdc02ae252fcd07e5,https://open.spotify.com/track/5FVbvttjEvQ8r2BgUcJgNg,Life Goes On,BTS,https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX,BE,https://open.spotify.com/album/6nYfHQnvkvOTNHnOhDT3sr,"Feb 17, 2024",3:27
221,370,https://i.scdn.co/image/ab67616d000048512f1a5b69c2bd76474bca8035,https://open.spotify.com/track/2N0SPREDYqILVEFSsWF5N5,Love Me Again,V,https://open.spotify.com/artist/3JsHnjpbhX4SnySpvpa9DK,Layover,https://open.spotify.com/album/1ZBDI1LqnuAKdrePUF2D5m,"Feb 17, 2024",3:02
222,478,https://i.scdn.co/image/ab67616d00004851e93846f5423feb3d0961fab1,https://open.spotify.com/track/0AgMJriVSGWjN8WLaCqnDv,Cause I'm God Girl (Feat. Il Hoon Jung Of BTOB),HyunA,https://open.spotify.com/artist/3UwlejyX2b458azZ7eCnHb,A+,https://open.spotify.com/album/2lCP8HWiKphRT1pmtn0zYw,"Feb 17, 2024",3:22
223,479,https://i.scdn.co/image/ab67616d00004851399116ce6aae0a8800efc427,https://open.spotify.com/track/1kPJiJ3N8cuw5Kzev8Ilu0,Red,HyunA,https://open.spotify.com/artist/3UwlejyX2b458azZ7eCnHb,A Talk,https://open.spotify.com/album/78Ei6os3WDar0sgVlGz0yJ,"Feb 17, 2024",3:19
224,480,https://i.scdn.co/image/ab67616d00004851a2df18ac09a56166a5ed4ecb,https://open.spotify.com/track/7sjnURvuXBKEdM3fw698iq,FLOWER SHOWER,HyunA,https://open.spotify.com/artist/3UwlejyX2b458azZ7eCnHb,FLOWER SHOWER,https://open.spotify.com/album/6WEd55Evvtz5ZTMogdK8Uu,"Feb 17, 2024",3:08
225,481,https://i.scdn.co/image/ab67616d000048517e727cab5d2d30dd47d99e30,https://open.spotify.com/track/0Z99Xe1lGBmq60RwJ5YU18,PING PONG,HyunA&DAWN,https://open.spotify.com/artist/6JTCN21ovvrR3iPViZTXz4,1+1=1,https://open.spotify.com/album/3LmraKOB9oNrXrifwrYePf,"Feb 17, 2024",2:38
